source_doc_id,link_text,href
comune_elezioni_index,Vai alla Pagina,https://www.comune.lamezia-terme.cz.it/it/page/elezioni-comunali-del-25-e-26-maggio-2025
comune_elezioni_index,Elezione Parlamento Europeo 2024,https://www.comune.lamezia-terme.cz.it/it/page/elezioni-parlamento-europeo-2024
comune_elezioni_index,Vai alla Pagina,https://www.comune.lamezia-terme.cz.it/it/page/elezioni-parlamento-europeo-2024
comune_elezioni_index,Elezioni politiche 25 settembre 2022,https://www.comune.lamezia-terme.cz.it/it/page/elezioni-politiche-25-settembre-2022-10
comune_elezioni_index,Vai alla Pagina,https://www.comune.lamezia-terme.cz.it/it/page/elezioni-politiche-25-settembre-2022-10
comune_elezioni_index,Referendum abrogativi 12 giugno 2022,https://www.comune.lamezia-terme.cz.it/it/page/referendum-abrogativi-12-giugno-2022
comune_elezioni_index,Vai alla Pagina,https://www.comune.lamezia-terme.cz.it/it/page/referendum-abrogativi-12-giugno-2022
comune_elezioni_index,Rinnovazione elezioni comunali sezioni 2-44-73-78 del 3 e 4 ottobre 2021,https://www.comune.lamezia-terme.cz.it/it/page/rinnovazione-elezioni-comunali-nelle-sezioni-2-44-73-78-del-3-4-ottobre-2021
comune_elezioni_index,Vai alla Pagina,https://www.comune.lamezia-terme.cz.it/it/page/rinnovazione-elezioni-comunali-nelle-sezioni-2-44-73-78-del-3-4-ottobre-2021
comune_elezioni_index,Elezioni regionali anno 2021,https://www.comune.lamezia-terme.cz.it/it/page/elezioni-regionali-2021
comune_elezioni_index,Vai alla Pagina,https://www.comune.lamezia-terme.cz.it/it/page/elezioni-regionali-2021
comune_elezioni_index,Leggi le domande frequenti,https://www.comune.lamezia-terme.cz.it/it/faq
comune_elezioni_index,Richiedi Assistenza,https://www.comune.lamezia-terme.cz.it/it/help
comune_elezioni_index,Chiama il comune 0968.2071,tel:0968.2071
comune_elezioni_index,Prenota un appuntamento,https://www.comune.lamezia-terme.cz.it/it/book
comune_elezioni_index,Segnala disservizio,https://www.comune.lamezia-terme.cz.it/it/new-issue
comune_elezioni_index,,#top
comune_elezioni_index,,https://www.municipiumapp.it
comune_elezioni_index,Città di Lamezia Terme,/
comune_elezioni_index,Facebook,https://m.facebook.com/Citt%C3%A0-di-Lamezia-Terme-105957904391479/
comune_elezioni_index,Whatsapp,https://whatsapp.com/channel/0029VbCB3OjHwXb2zzlKer2m
comune_elezioni_index,Organi di Governo,/it/page/organi-di-governo
comune_elezioni_index,Aree Amministrative,/it/page/aree-amministrative
comune_elezioni_index,Uffici,/it/page/uffici
comune_elezioni_index,Enti e fondazioni,/it/page/enti-e-fondazioni
comune_elezioni_index,Politici,/it/page/politici
comune_elezioni_index,Personale Amministrativo,/it/page/personale-amministrativo
comune_elezioni_index,Documenti e dati,/it/menu/272562
comune_elezioni_index,Anagrafe e stato civile,/it/page/anagrafe-e-stato-civile?fromService=1
comune_elezioni_index,Cultura e tempo libero,/it/page/123405?fromService=1
comune_elezioni_index,Imprese e Commercio,/it/page/123407?fromService=1
comune_elezioni_index,Catasto e urbanistica,/it/page/123409?fromService=1
comune_elezioni_index,Mobilità e trasporti,/it/page/123411?fromService=1
comune_elezioni_index,Educazione e formazione,/it/page/123412?fromService=1
comune_elezioni_index,Giustizia e sicurezza pubblica,/it/page/123413?fromService=1
comune_elezioni_index,"Tributi,finanze e contravvenzioni",/it/page/123414?fromService=1
comune_elezioni_index,"Salute, benessere e assistenza",/it/page/123416?fromService=1
comune_elezioni_index,Autorizzazioni,/it/page/123417?fromService=1
comune_elezioni_index,Notizie,/it/news?type=1
comune_elezioni_index,Comunicati,/it/news?type=2
comune_elezioni_index,Avvisi,/it/news?type=3
comune_elezioni_index,Luoghi,/it/point-of-interests
comune_elezioni_index,Eventi,/it/events
comune_elezioni_index,Fatturazione elettronica,https://indicepa.gov.it/ipa-portale/consultazione/indirizzo-sede/ricerca-ente/elenco-unita-organizzative/11246/ente
comune_elezioni_index,protocollo@pec.comunelameziaterme.it,mailto:protocollo@pec.comunelameziaterme.it
comune_elezioni_index,Prenotazione appuntamento,/it/book
comune_elezioni_index,Segnalazione disservizio,/it/new-issue
comune_elezioni_index,Leggi le FAQ,/it/faq
comune_elezioni_index,Richiesta assistenza,/it/help
comune_elezioni_index,Amministrazione trasparente,https://trasparenza.tinnvision.cloud/traspamm/00301390795/2/home.html
comune_elezioni_index,Informativa privacy,/it/privacy
comune_elezioni_index,Note legali,/it/legal_notices
comune_elezioni_index,Dichiarazione di accessibilità,https://form.agid.gov.it/view/0c4bf770-8d84-11f0-a58b-35dca0f7e614
comune_elezioni_index,Feedback accessibilità,https://www.comune.lamezia-terme.cz.it/it/page/dichiarazione-di-accessibilita-e-modalita-di-segnalazioni-di-non-conformita-1
comune_elezioni_index,RSS,https://www.comune.lamezia-terme.cz.it/it/feeds
comune_elezioni_index,Accessibilità,https://www.comune.lamezia-terme.cz.it/it/accessibility
comune_elezioni_index,Privacy,https://www.comune.lamezia-terme.cz.it/it/privacy
comune_elezioni_index,Cookie,https://www.comune.lamezia-terme.cz.it/it/cookie
comune_elezioni_index,Mappa del sito,https://www.comune.lamezia-terme.cz.it/it/sitemap
comune_elezioni_index,Municipium,http://www.municipiumapp.it
comune_elezioni_index,Accesso redazione,https://cloud.municipiumapp.it/admin
